Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Exception
2017/02/19, 14:54:06, 39.015121, -123.066444, 578.26,  0.00, 34, 0, 0.00, 
2017/02/19, 14:54:11, 39.015121, -123.066444, 578.26,  0.00, 34, 0, 0.00, 
2017/02/19, 14:54:16, 39.015087, -123.066391, 582.64,  1872.00, 34, 0, 5.94, 
2017/02/19, 14:54:21, 39.015102, -123.066383, 584.17,  1152.00, 34, 0, 1.81, 
2017/02/19, 14:54:26, 39.015106, -123.066376, 584.10,  0.00, 34, 0, 0.75, 
2017/02/19, 14:54:31, 39.015106, -123.066376, 584.10,  0.00, 34, 0, 0.00, 
2017/02/19, 14:54:36, 39.015106, -123.066376, 584.10,  0.00, 34, 0, 0.00, 
2017/02/19, 14:54:41, 39.015106, -123.066376, 584.10,  0.00, 34, 0, 0.00, 
2017/02/19, 14:54:46, 39.015106, -123.066376, 584.10,  0.00, 34, 0, 0.00, 
2017/02/19, 14:54:51, 39.015106, -123.066376, 584.10,  0.00, 34, 0, 0.00, 
2017/02/19, 14:54:56, 39.015106, -123.066376, 584.10,  0.00, 34, 0, 0.00, 
2017/02/19, 14:55:01, 39.015106, -123.066376, 584.10,  0.00, 34, 0, 0.00, 
2017/02/19, 14:55:06, 39.015106, -123.066376, 584.10,  0.00, 34, 0, 0.00, 
2017/02/19, 14:55:11, 39.015106, -123.066376, 584.10,  0.00, 34, 0, 0.00, 
2017/02/19, 14:55:16, 39.015106, -123.066376, 584.10,  0.00, 34, 0, 0.00, 
2017/02/19, 14:55:21, 39.015106, -123.066376, 584.10,  0.00, 34, 0, 0.00, 
2017/02/19, 14:55:26, 39.015106, -123.066376, 584.10,  0.00, 34, 0, 0.00, 
2017/02/19, 14:55:31, 39.015106, -123.066376, 584.10,  0.00, 34, 0, 0.00, 
2017/02/19, 14:55:36, 39.015106, -123.066376, 584.10,  0.00, 34, 0, 0.00, 
2017/02/19, 14:55:41, 39.015106, -123.066376, 584.10,  0.00, 34, 0, 0.00, 
2017/02/19, 14:55:46, 39.015106, -123.066376, 584.10,  0.00, 34, 0, 0.00, 
2017/02/19, 14:55:51, 39.015129, -123.066360, 584.04,  2160.00, 53, 0, 2.91, 
2017/02/19, 14:55:56, 39.015141, -123.066338, 584.35,  0.00, 53, 0, 2.32, 
2017/02/19, 14:56:01, 39.015141, -123.066338, 584.35,  0.00, 53, 0, 0.00, 
2017/02/19, 14:56:06, 39.015141, -123.066338, 584.35,  0.00, 53, 0, 0.00, 
2017/02/19, 14:56:14, 39.015141, -123.066338, 584.35,  0.00, 53, 0, 0.00, 
2017/02/19, 14:56:21, 39.015141, -123.066338, 584.35,  0.00, 53, 0, 0.00, 
2017/02/19, 14:56:29, 39.015175, -123.066315, 583.77,  1044.00, 35, 0, 4.27, 
2017/02/19, 14:56:34, 39.015202, -123.066299, 585.52,  2052.00, 35, 0, 3.31, 
2017/02/19, 14:56:39, 39.015224, -123.066277, 587.29,  2700.00, 34, 0, 3.10, 
2017/02/19, 14:56:44, 39.015244, -123.066254, 588.11,  0.00, 33, 0, 2.98, 
2017/02/19, 14:56:49, 39.015244, -123.066254, 588.11,  0.00, 33, 0, 0.00, 
2017/02/19, 14:56:54, 39.015244, -123.066254, 588.11,  0.00, 33, 0, 0.00, 
2017/02/19, 14:56:59, 39.015244, -123.066254, 588.11,  0.00, 33, 0, 0.00, 
2017/02/19, 14:57:07, 39.015244, -123.066254, 588.11,  0.00, 33, 0, 0.00, 
2017/02/19, 14:57:12, 39.015244, -123.066254, 588.11,  0.00, 33, 0, 0.00, 
2017/02/19, 14:57:17, 39.015244, -123.066254, 588.11,  0.00, 33, 0, 0.00, 
2017/02/19, 14:57:22, 39.015244, -123.066254, 588.11,  0.00, 33, 0, 0.00, 
2017/02/19, 14:57:27, 39.015244, -123.066254, 588.11,  0.00, 33, 0, 0.00, 
2017/02/19, 14:57:32, 39.015244, -123.066254, 588.11,  0.00, 33, 0, 0.00, 
2017/02/19, 14:57:37, 39.015244, -123.066254, 588.11,  0.00, 33, 0, 0.00, 
2017/02/19, 14:57:42, 39.015244, -123.066254, 588.11,  0.00, 33, 0, 0.00, 
2017/02/19, 14:57:47, 39.015244, -123.066254, 588.11,  0.00, 33, 0, 0.00, 
2017/02/19, 14:57:52, 39.015244, -123.066254, 588.11,  0.00, 33, 0, 0.00, 
2017/02/19, 14:57:57, 39.015244, -123.066254, 588.11,  0.00, 33, 0, 0.00, 
2017/02/19, 14:58:02, 39.015244, -123.066254, 588.11,  0.00, 33, 0, 0.00, 
2017/02/19, 14:58:07, 39.015244, -123.066254, 588.11,  0.00, 33, 0, 0.00, 
2017/02/19, 14:58:12, 39.015244, -123.066254, 588.11,  0.00, 33, 0, 0.00, 
2017/02/19, 14:58:17, 39.015297, -123.066238, 597.11,  1728.00, 33, 0, 6.05, 
2017/02/19, 14:58:22, 39.015297, -123.066238, 596.36,  0.00, 33, 0, 0.00, 
2017/02/19, 14:58:27, 39.015297, -123.066238, 596.36,  0.00, 33, 0, 0.00, 
2017/02/19, 14:58:32, 39.015297, -123.066238, 596.36,  0.00, 33, 0, 0.00, 
2017/02/19, 14:58:37, 39.015297, -123.066238, 596.36,  0.00, 33, 0, 0.00, 
2017/02/19, 14:58:42, 39.015297, -123.066238, 596.36,  0.00, 33, 0, 0.00, 
2017/02/19, 14:58:47, 39.015297, -123.066238, 596.36,  0.00, 33, 0, 0.00, 
2017/02/19, 14:58:52, 39.015297, -123.066238, 596.36,  0.00, 33, 0, 0.00, 
2017/02/19, 14:58:57, 39.015297, -123.066238, 596.36,  0.00, 33, 0, 0.00, 
2017/02/19, 14:59:02, 39.015274, -123.066223, 593.87,  1764.00, 33, 0, 2.87, 
2017/02/19, 14:59:07, 39.015244, -123.066231, 593.57,  1332.00, 33, 0, 3.41, 
2017/02/19, 14:59:12, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.44, 
2017/02/19, 14:59:17, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 14:59:22, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 14:59:27, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 14:59:32, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 14:59:37, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 14:59:42, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 14:59:47, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 14:59:52, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 14:59:57, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:00:02, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:00:07, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:00:12, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:00:17, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:00:22, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:00:27, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:00:32, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:00:37, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:00:42, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:00:47, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:00:52, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:00:57, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:01:02, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:01:07, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:01:12, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:01:17, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:01:22, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:01:27, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:01:32, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:01:37, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:01:42, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:01:52, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:01:58, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:02:04, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:02:09, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:02:14, 39.015240, -123.066231, 593.64,  0.00, 33, 0, 0.00, 
2017/02/19, 15:02:19, 39.015285, -123.066231, 594.63,  792.00, 33, 0, 5.00, 
2017/02/19, 15:02:24, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.44, 
2017/02/19, 15:02:29, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:02:34, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:02:39, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:02:44, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:02:49, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:02:54, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:02:59, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:03:04, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:03:09, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:03:14, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:03:19, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:03:24, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:03:29, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:03:34, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:03:39, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:03:44, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:03:49, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:03:54, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:03:59, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:04:04, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:04:09, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:04:14, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:04:19, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:04:24, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:04:29, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:04:34, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:04:39, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:04:44, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:04:49, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:04:54, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:04:58, 39.015289, -123.066231, 594.77,  0.00, 33, 0, 0.00, 
2017/02/19, 15:05:05, 39.015255, -123.066246, 590.30,  1152.00, 33, 0, 4.00, 
2017/02/19, 15:05:10, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 2.87, 
2017/02/19, 15:05:19, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:05:24, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:05:29, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:05:34, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:05:39, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:05:44, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:05:49, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:05:54, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:05:59, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:06:04, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:06:09, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:06:14, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:06:19, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:06:24, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:06:29, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:06:34, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:06:39, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:06:44, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:06:49, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:06:56, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:07:01, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:07:06, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:07:14, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:07:19, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:07:24, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:07:30, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:07:36, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:07:41, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:07:46, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:07:51, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:07:59, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:08:04, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:08:09, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:08:14, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:08:19, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:08:25, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:08:32, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:08:37, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:08:42, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:08:48, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:08:55, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:09:00, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:09:05, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:09:10, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:09:16, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:09:22, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:09:27, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:09:32, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:09:37, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:09:42, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:09:47, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:09:52, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:09:57, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:10:02, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:10:07, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:10:12, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:10:17, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:10:22, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:10:27, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:10:32, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:10:37, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:10:42, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:10:47, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:10:52, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:10:57, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:11:02, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:11:07, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:11:12, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:11:18, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:11:23, 39.015278, -123.066261, 589.65,  0.00, 33, 0, 0.00, 
2017/02/19, 15:11:28, 39.015297, -123.066162, 593.66,  1476.00, 33, 0, 8.81, 
2017/02/19, 15:11:33, 39.015293, -123.066154, 594.17,  648.00, 33, 0, 0.82, 1
2017/02/19, 15:11:38, 39.015297, -123.066154, 593.88,  0.00, 33, 0, 0.44, 
2017/02/19, 15:11:43, 39.015297, -123.066154, 593.88,  0.00, 33, 0, 0.00, 
2017/02/19, 15:11:48, 39.015297, -123.066154, 593.88,  0.00, 33, 0, 0.00, 
2017/02/19, 15:11:53, 39.015297, -123.066154, 593.88,  0.00, 33, 0, 0.00, 
2017/02/19, 15:11:58, 39.015297, -123.066154, 593.88,  0.00, 33, 0, 0.00, 
2017/02/19, 15:12:03, 39.015297, -123.066154, 593.88,  0.00, 33, 0, 0.00, 
2017/02/19, 15:12:08, 39.015297, -123.066154, 593.88,  0.00, 33, 0, 0.00, 
2017/02/19, 15:12:13, 39.015297, -123.066154, 593.88,  0.00, 33, 0, 0.00, 
2017/02/19, 15:12:18, 39.015297, -123.066154, 593.88,  0.00, 33, 0, 0.00, 
2017/02/19, 15:12:23, 39.015297, -123.066154, 593.88,  0.00, 33, 0, 0.00, 
2017/02/19, 15:12:28, 39.015297, -123.066154, 593.88,  0.00, 33, 0, 0.00, 
2017/02/19, 15:12:33, 39.015297, -123.066154, 593.88,  0.00, 33, 0, 0.00, 
2017/02/19, 15:12:38, 39.015297, -123.066154, 593.88,  0.00, 33, 0, 0.00, 
2017/02/19, 15:12:43, 39.015297, -123.066154, 593.88,  0.00, 33, 0, 0.00, 
2017/02/19, 15:12:48, 39.015297, -123.066154, 593.88,  0.00, 33, 0, 0.00, 
2017/02/19, 15:12:53, 39.015297, -123.066154, 593.88,  0.00, 33, 0, 0.00, 
2017/02/19, 15:12:58, 39.015297, -123.066154, 593.88,  0.00, 33, 0, 0.00, 
2017/02/19, 15:13:03, 39.015297, -123.066154, 593.88,  0.00, 33, 0, 0.00, 
2017/02/19, 15:13:08, 39.015297, -123.066154, 593.88,  0.00, 33, 0, 0.00, 
2017/02/19, 15:13:13, 39.015297, -123.066154, 593.88,  0.00, 33, 0, 0.00, 
2017/02/19, 15:13:18, 39.015297, -123.066154, 593.88,  0.00, 33, 0, 0.00, 
2017/02/19, 15:13:23, 39.015297, -123.066154, 593.88,  0.00, 33, 0, 0.00, 
2017/02/19, 15:13:28, 39.015297, -123.066154, 593.88,  0.00, 33, 0, 0.00, 
2017/02/19, 15:13:34, 39.015308, -123.066216, 589.81,  1548.00, 33, 0, 5.49, 
2017/02/19, 15:13:39, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:13:44, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:13:49, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:13:54, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:13:59, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:14:04, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:14:09, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:14:14, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:14:19, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:14:24, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:14:29, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:14:34, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:14:39, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:14:44, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:14:49, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:14:54, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:14:59, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:15:04, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:15:09, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:15:14, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:15:19, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:15:24, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:15:29, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:15:34, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:15:39, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:15:44, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:15:49, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:15:54, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:15:59, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:16:03, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:16:08, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:16:15, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:16:19, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:16:25, 39.015308, -123.066216, 589.71,  0.00, 33, 0, 0.00, 
2017/02/19, 15:16:30, 39.015270, -123.066254, 590.39,  1728.00, 33, 0, 5.35, 
2017/02/19, 15:16:34, 39.015266, -123.066269, 591.53,  1548.00, 33, 0, 1.37, 1
2017/02/19, 15:16:39, 39.015232, -123.066292, 588.22,  1152.00, 33, 0, 4.27, 
2017/02/19, 15:16:45, 39.015228, -123.066292, 588.40,  0.00, 33, 0, 0.44, 
2017/02/19, 15:16:50, 39.015228, -123.066292, 588.40,  0.00, 33, 0, 0.00, 
2017/02/19, 15:16:55, 39.015228, -123.066292, 588.40,  0.00, 33, 0, 0.00, 
2017/02/19, 15:17:00, 39.015228, -123.066292, 588.40,  0.00, 33, 0, 0.00, 
2017/02/19, 15:17:06, 39.015228, -123.066292, 588.40,  0.00, 33, 0, 0.00, 
2017/02/19, 15:17:11, 39.015228, -123.066292, 588.40,  0.00, 33, 0, 0.00, 
2017/02/19, 15:17:16, 39.015228, -123.066292, 588.40,  0.00, 33, 0, 0.00, 
2017/02/19, 15:17:21, 39.015228, -123.066292, 588.40,  0.00, 33, 0, 0.00, 
2017/02/19, 15:17:27, 39.015228, -123.066292, 588.40,  0.00, 33, 0, 0.00, 
2017/02/19, 15:17:32, 39.015228, -123.066292, 588.40,  0.00, 33, 0, 0.00, 
2017/02/19, 15:17:37, 39.015228, -123.066292, 588.40,  0.00, 33, 0, 0.00, 
2017/02/19, 15:17:42, 39.015293, -123.066231, 585.99,  2376.00, 25, 0, 8.95, 
2017/02/19, 15:17:49, 39.015320, -123.066216, 585.37,  1512.00, 14, 0, 3.27, 
2017/02/19, 15:17:54, 39.015308, -123.066231, 585.33,  0.00, 14, 0, 1.86, 
2017/02/19, 15:17:59, 39.015308, -123.066231, 585.33,  0.00, 14, 0, 0.00, 
2017/02/19, 15:18:04, 39.015369, -123.066200, 586.70,  1152.00, 14, 0, 7.29, 
2017/02/19, 15:18:08, 39.015396, -123.066177, 591.51,  1908.00, 14, 0, 3.60, 
2017/02/19, 15:18:13, 39.015427, -123.066170, 592.32,  2016.00, 22, 0, 3.50, 1
2017/02/19, 15:18:19, 39.015423, -123.066170, 590.62,  0.00, 22, 0, 0.44, 
2017/02/19, 15:18:24, 39.015423, -123.066170, 590.62,  0.00, 22, 0, 0.00, 
2017/02/19, 15:18:29, 39.015423, -123.066170, 590.62,  0.00, 22, 0, 0.00, 
